Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type
325.0,40.0,60.0,90.0,150.0,6,03/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
449.0,30.0,10.0,30.0,40.0,8,03/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
449.0,30.0,10.0,30.0,40.0,8,03/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
454.0,30.0,10.0,30.0,40.0,8,04/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
697.0,70.0,80.0,120.0,200.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular
810.0,100.0,90.0,160.0,250.0,11,08/01/10 00:00:00,Tea,Darjeeling,Regular
788.0,60.0,50.0,90.0,140.0,11,10/01/10 00:00:00,Tea,Darjeeling,Regular
502.0,90.0,90.0,140.0,230.0,12,04/01/11 00:00:00,Tea,Earl Grey,Regular
666.0,80.0,80.0,120.0,200.0,12,09/01/11 00:00:00,Tea,Earl Grey,Regular
803.0,70.0,50.0,90.0,140.0,13,05/01/10 00:00:00,Tea,Green Tea,Regular
777.0,40.0,30.0,50.0,80.0,13,01/01/11 00:00:00,Tea,Green Tea,Regular
842.0,70.0,60.0,90.0,150.0,13,06/01/11 00:00:00,Tea,Green Tea,Regular
870.0,70.0,60.0,90.0,150.0,13,07/01/11 00:00:00,Tea,Green Tea,Regular
551.0,30.0,70.0,110.0,180.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular
683.0,50.0,80.0,130.0,210.0,5,10/01/10 00:00:00,Espresso,Caffe Mocha,Regular
551.0,30.0,70.0,110.0,180.0,5,01/01/11 00:00:00,Espresso,Caffe Mocha,Regular
717.0,60.0,110.0,180.0,290.0,5,07/01/11 00:00:00,Espresso,Caffe Mocha,Regular
547.0,90.0,70.0,110.0,180.0,6,10/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
593.0,30.0,30.0,50.0,80.0,8,06/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
312.0,20.0,40.0,50.0,90.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf
995.0,50.0,50.0,80.0,130.0,10,05/01/10 00:00:00,Herbal Tea,Mint,Decaf
1081.0,50.0,60.0,80.0,140.0,10,07/01/11 00:00:00,Herbal Tea,Mint,Decaf
821.0,40.0,30.0,50.0,80.0,11,01/01/11 00:00:00,Tea,Darjeeling,Regular
864.0,50.0,40.0,70.0,110.0,11,06/01/11 00:00:00,Tea,Darjeeling,Regular
373.0,90.0,80.0,130.0,210.0,2,05/01/10 00:00:00,Coffee,Columbian,Regular
461.0,80.0,80.0,120.0,200.0,2,12/01/10 00:00:00,Coffee,Columbian,Regular
373.0,90.0,80.0,130.0,210.0,2,05/01/11 00:00:00,Coffee,Columbian,Regular
463.0,120.0,100.0,160.0,260.0,2,07/01/11 00:00:00,Coffee,Columbian,Regular
446.0,70.0,70.0,110.0,180.0,2,11/01/11 00:00:00,Coffee,Columbian,Regular
599.0,60.0,110.0,160.0,270.0,3,05/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
694.0,40.0,110.0,150.0,260.0,3,11/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
541.0,60.0,110.0,160.0,270.0,3,02/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
599.0,60.0,110.0,160.0,270.0,3,05/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
513.0,10.0,40.0,60.0,100.0,13,02/01/10 00:00:00,Tea,Green Tea,Regular
521.0,10.0,40.0,60.0,100.0,13,04/01/10 00:00:00,Tea,Green Tea,Regular
622.0,0.0,30.0,40.0,70.0,13,07/01/10 00:00:00,Tea,Green Tea,Regular
617.0,10.0,20.0,50.0,70.0,13,08/01/11 00:00:00,Tea,Green Tea,Regular
312.0,20.0,50.0,60.0,110.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular
306.0,20.0,50.0,60.0,110.0,5,02/01/10 00:00:00,Espresso,Caffe Mocha,Regular
301.0,20.0,50.0,60.0,110.0,5,03/01/10 00:00:00,Espresso,Caffe Mocha,Regular
313.0,30.0,50.0,70.0,120.0,5,04/01/10 00:00:00,Espresso,Caffe Mocha,Regular
391.0,30.0,60.0,80.0,140.0,5,09/01/10 00:00:00,Espresso,Caffe Mocha,Regular
385.0,50.0,40.0,70.0,110.0,5,10/01/10 00:00:00,Espresso,Caffe Mocha,Regular
1046.0,60.0,70.0,90.0,160.0,6,06/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
1081.0,70.0,80.0,100.0,180.0,6,07/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
1055.0,80.0,60.0,90.0,150.0,6,10/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
1079.0,60.0,70.0,100.0,170.0,6,12/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
962.0,110.0,90.0,160.0,250.0,8,04/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
1130.0,100.0,80.0,140.0,220.0,8,09/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
1102.0,90.0,70.0,130.0,200.0,8,06/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
1139.0,80.0,70.0,120.0,190.0,8,08/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
1166.0,110.0,100.0,160.0,260.0,8,12/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
839.0,50.0,40.0,60.0,100.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf
822.0,50.0,30.0,60.0,90.0,9,06/01/11 00:00:00,Herbal Tea,Lemon,Decaf
834.0,40.0,40.0,60.0,100.0,9,11/01/11 00:00:00,Herbal Tea,Lemon,Decaf
342.0,40.0,30.0,60.0,90.0,11,04/01/10 00:00:00,Tea,Darjeeling,Regular
366.0,30.0,30.0,50.0,80.0,11,08/01/10 00:00:00,Tea,Darjeeling,Regular
400.0,50.0,40.0,80.0,120.0,11,01/01/11 00:00:00,Tea,Darjeeling,Regular
342.0,40.0,30.0,60.0,90.0,11,04/01/11 00:00:00,Tea,Darjeeling,Regular
320.0,20.0,30.0,40.0,70.0,11,12/01/11 00:00:00,Tea,Darjeeling,Regular
390.0,40.0,40.0,60.0,100.0,12,01/01/10 00:00:00,Tea,Earl Grey,Regular
376.0,30.0,30.0,50.0,80.0,12,03/01/10 00:00:00,Tea,Earl Grey,Regular
388.0,20.0,30.0,40.0,70.0,12,04/01/10 00:00:00,Tea,Earl Grey,Regular
466.0,20.0,30.0,40.0,70.0,12,12/01/11 00:00:00,Tea,Earl Grey,Regular
611.0,40.0,40.0,60.0,100.0,4,03/01/10 00:00:00,Espresso,Caffe Latte,Regular
570.0,20.0,20.0,30.0,50.0,4,11/01/10 00:00:00,Espresso,Caffe Latte,Regular
567.0,20.0,20.0,30.0,50.0,4,12/01/10 00:00:00,Espresso,Caffe Latte,Regular
617.0,40.0,40.0,60.0,100.0,4,02/01/11 00:00:00,Espresso,Caffe Latte,Regular
821.0,120.0,80.0,140.0,220.0,5,05/01/10 00:00:00,Espresso,Caffe Mocha,Regular
959.0,110.0,90.0,140.0,230.0,5,12/01/11 00:00:00,Espresso,Caffe Mocha,Regular
499.0,90.0,70.0,110.0,180.0,6,05/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
608.0,90.0,80.0,110.0,190.0,6,07/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
589.0,40.0,30.0,60.0,90.0,6,11/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
364.0,50.0,50.0,80.0,130.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf
364.0,50.0,50.0,80.0,130.0,9,01/01/11 00:00:00,Herbal Tea,Lemon,Decaf
384.0,30.0,40.0,60.0,100.0,9,05/01/11 00:00:00,Herbal Tea,Lemon,Decaf
432.0,30.0,30.0,50.0,80.0,9,07/01/11 00:00:00,Herbal Tea,Lemon,Decaf
-161.0,50.0,50.0,80.0,130.0,4,05/01/10 00:00:00,Espresso,Caffe Latte,Regular
312.0,30.0,50.0,70.0,120.0,1,01/01/10 00:00:00,Coffee,Amaretto,Regular
306.0,30.0,50.0,70.0,120.0,1,02/01/10 00:00:00,Coffee,Amaretto,Regular
301.0,30.0,50.0,70.0,120.0,1,03/01/10 00:00:00,Coffee,Amaretto,Regular
338.0,20.0,60.0,70.0,130.0,1,05/01/10 00:00:00,Coffee,Amaretto,Regular
391.0,20.0,50.0,60.0,110.0,1,11/01/10 00:00:00,Coffee,Amaretto,Regular
301.0,30.0,50.0,70.0,120.0,1,03/01/11 00:00:00,Coffee,Amaretto,Regular
403.0,20.0,60.0,70.0,130.0,1,07/01/11 00:00:00,Coffee,Amaretto,Regular
391.0,20.0,50.0,60.0,110.0,1,11/01/11 00:00:00,Coffee,Amaretto,Regular
551.0,20.0,80.0,110.0,190.0,2,01/01/10 00:00:00,Coffee,Columbian,Regular
532.0,30.0,100.0,130.0,230.0,2,03/01/10 00:00:00,Coffee,Columbian,Regular
599.0,40.0,90.0,140.0,230.0,2,05/01/10 00:00:00,Coffee,Columbian,Regular
717.0,60.0,130.0,180.0,310.0,2,07/01/10 00:00:00,Coffee,Columbian,Regular
694.0,30.0,90.0,130.0,220.0,2,11/01/10 00:00:00,Coffee,Columbian,Regular
599.0,40.0,90.0,140.0,230.0,2,05/01/11 00:00:00,Coffee,Columbian,Regular
665.0,50.0,110.0,160.0,270.0,2,06/01/11 00:00:00,Coffee,Columbian,Regular
716.0,30.0,100.0,140.0,240.0,2,12/01/11 00:00:00,Coffee,Columbian,Regular
555.0,70.0,90.0,110.0,200.0,3,09/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
557.0,60.0,70.0,100.0,170.0,3,11/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
423.0,60.0,80.0,100.0,180.0,3,02/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
433.0,80.0,80.0,120.0,200.0,3,04/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
533.0,90.0,90.0,130.0,220.0,3,06/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
575.0,80.0,100.0,130.0,230.0,3,07/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
1046.0,70.0,90.0,110.0,200.0,5,06/01/10 00:00:00,Espresso,Caffe Mocha,Regular
965.0,50.0,80.0,90.0,170.0,5,01/01/11 00:00:00,Espresso,Caffe Mocha,Regular
957.0,60.0,80.0,100.0,180.0,5,02/01/11 00:00:00,Espresso,Caffe Mocha,Regular
1055.0,120.0,110.0,140.0,250.0,5,10/01/11 00:00:00,Espresso,Caffe Mocha,Regular
1079.0,80.0,100.0,120.0,220.0,5,12/01/11 00:00:00,Espresso,Caffe Mocha,Regular
623.0,50.0,50.0,70.0,120.0,6,01/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
599.0,50.0,50.0,70.0,120.0,6,05/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
593.0,50.0,50.0,70.0,120.0,6,06/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
581.0,30.0,30.0,50.0,80.0,6,08/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
567.0,30.0,30.0,40.0,70.0,6,12/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
611.0,60.0,50.0,80.0,130.0,6,03/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
581.0,30.0,30.0,50.0,80.0,6,08/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
573.0,50.0,20.0,50.0,70.0,6,10/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
346.0,70.0,50.0,90.0,140.0,8,03/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
342.0,50.0,40.0,70.0,110.0,8,04/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
380.0,40.0,30.0,60.0,90.0,8,07/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
349.0,70.0,40.0,90.0,130.0,8,09/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
321.0,50.0,50.0,80.0,130.0,8,11/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
772.0,50.0,40.0,60.0,100.0,9,02/01/10 00:00:00,Herbal Tea,Lemon,Decaf
803.0,60.0,40.0,70.0,110.0,9,05/01/10 00:00:00,Herbal Tea,Lemon,Decaf
870.0,60.0,50.0,70.0,120.0,9,07/01/10 00:00:00,Herbal Tea,Lemon,Decaf
864.0,70.0,50.0,80.0,130.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf
851.0,60.0,30.0,60.0,90.0,9,10/01/10 00:00:00,Herbal Tea,Lemon,Decaf
856.0,40.0,20.0,50.0,70.0,9,11/01/10 00:00:00,Herbal Tea,Lemon,Decaf
779.0,50.0,40.0,60.0,100.0,9,04/01/11 00:00:00,Herbal Tea,Lemon,Decaf
803.0,60.0,40.0,70.0,110.0,9,05/01/11 00:00:00,Herbal Tea,Lemon,Decaf
870.0,60.0,50.0,70.0,120.0,9,07/01/11 00:00:00,Herbal Tea,Lemon,Decaf
864.0,70.0,50.0,80.0,130.0,9,08/01/11 00:00:00,Herbal Tea,Lemon,Decaf
851.0,60.0,30.0,60.0,90.0,9,10/01/11 00:00:00,Herbal Tea,Lemon,Decaf
388.0,40.0,30.0,70.0,100.0,11,04/01/10 00:00:00,Tea,Darjeeling,Regular
449.0,40.0,20.0,50.0,70.0,11,10/01/10 00:00:00,Tea,Darjeeling,Regular
454.0,20.0,40.0,50.0,90.0,11,11/01/10 00:00:00,Tea,Darjeeling,Regular
466.0,20.0,30.0,50.0,80.0,11,12/01/10 00:00:00,Tea,Darjeeling,Regular
388.0,40.0,30.0,70.0,100.0,11,04/01/11 00:00:00,Tea,Darjeeling,Regular
443.0,20.0,30.0,50.0,80.0,11,06/01/11 00:00:00,Tea,Darjeeling,Regular
462.0,10.0,30.0,40.0,70.0,11,07/01/11 00:00:00,Tea,Darjeeling,Regular
449.0,40.0,20.0,50.0,70.0,11,10/01/11 00:00:00,Tea,Darjeeling,Regular
466.0,20.0,30.0,50.0,80.0,11,12/01/11 00:00:00,Tea,Darjeeling,Regular
522.0,10.0,60.0,90.0,150.0,12,01/01/10 00:00:00,Tea,Earl Grey,Regular
551.0,10.0,50.0,80.0,130.0,12,05/01/10 00:00:00,Tea,Earl Grey,Regular
522.0,10.0,60.0,90.0,150.0,12,01/01/11 00:00:00,Tea,Earl Grey,Regular
506.0,10.0,50.0,80.0,130.0,12,03/01/11 00:00:00,Tea,Earl Grey,Regular
606.0,0.0,40.0,50.0,90.0,12,10/01/11 00:00:00,Tea,Earl Grey,Regular
627.0,0.0,40.0,60.0,100.0,12,12/01/11 00:00:00,Tea,Earl Grey,Regular
1268.0,280.0,310.0,370.0,680.0,2,09/01/11 00:00:00,Coffee,Columbian,Regular
584.0,100.0,100.0,130.0,230.0,3,05/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
541.0,80.0,40.0,90.0,130.0,3,10/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
897.0,120.0,90.0,140.0,230.0,5,06/01/10 00:00:00,Espresso,Caffe Mocha,Regular
336.0,50.0,50.0,80.0,130.0,8,01/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
336.0,50.0,50.0,80.0,130.0,8,01/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
351.0,40.0,40.0,70.0,110.0,9,03/01/10 00:00:00,Herbal Tea,Lemon,Decaf
432.0,30.0,30.0,50.0,80.0,9,07/01/10 00:00:00,Herbal Tea,Lemon,Decaf
428.0,30.0,30.0,50.0,80.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf
363.0,30.0,40.0,60.0,100.0,9,04/01/11 00:00:00,Herbal Tea,Lemon,Decaf
-456.0,40.0,40.0,70.0,110.0,4,07/01/10 00:00:00,Espresso,Caffe Latte,Regular
-321.0,40.0,40.0,70.0,110.0,4,06/01/11 00:00:00,Espresso,Caffe Latte,Regular
766.0,120.0,100.0,150.0,250.0,1,02/01/10 00:00:00,Coffee,Amaretto,Regular
756.0,100.0,90.0,130.0,220.0,1,03/01/11 00:00:00,Coffee,Amaretto,Regular
959.0,130.0,120.0,170.0,290.0,1,12/01/11 00:00:00,Coffee,Amaretto,Regular
584.0,80.0,80.0,110.0,190.0,2,05/01/10 00:00:00,Coffee,Columbian,Regular
613.0,80.0,80.0,110.0,190.0,2,02/01/11 00:00:00,Coffee,Columbian,Regular
564.0,80.0,90.0,110.0,200.0,2,07/01/11 00:00:00,Coffee,Columbian,Regular
548.0,50.0,60.0,70.0,130.0,2,09/01/11 00:00:00,Coffee,Columbian,Regular
541.0,50.0,30.0,50.0,80.0,2,10/01/11 00:00:00,Coffee,Columbian,Regular
822.0,120.0,100.0,150.0,250.0,3,04/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
809.0,110.0,100.0,140.0,240.0,3,02/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
799.0,110.0,100.0,140.0,240.0,3,03/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
822.0,120.0,100.0,150.0,250.0,3,04/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
871.0,120.0,110.0,150.0,260.0,3,05/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
1007.0,150.0,130.0,190.0,320.0,3,07/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
623.0,30.0,30.0,50.0,80.0,13,01/01/10 00:00:00,Tea,Green Tea,Regular
608.0,40.0,30.0,60.0,90.0,13,04/01/10 00:00:00,Tea,Green Tea,Regular
592.0,30.0,30.0,50.0,80.0,13,07/01/10 00:00:00,Tea,Green Tea,Regular
623.0,30.0,30.0,50.0,80.0,13,01/01/11 00:00:00,Tea,Green Tea,Regular
608.0,40.0,30.0,60.0,90.0,13,04/01/11 00:00:00,Tea,Green Tea,Regular
456.0,70.0,60.0,90.0,150.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular
499.0,120.0,90.0,150.0,240.0,5,05/01/10 00:00:00,Espresso,Caffe Mocha,Regular
608.0,140.0,100.0,170.0,270.0,5,07/01/10 00:00:00,Espresso,Caffe Mocha,Regular
588.0,110.0,90.0,140.0,230.0,5,09/01/10 00:00:00,Espresso,Caffe Mocha,Regular
580.0,170.0,100.0,180.0,280.0,5,10/01/10 00:00:00,Espresso,Caffe Mocha,Regular
589.0,70.0,60.0,90.0,150.0,5,11/01/10 00:00:00,Espresso,Caffe Mocha,Regular
449.0,110.0,80.0,140.0,220.0,5,02/01/11 00:00:00,Espresso,Caffe Mocha,Regular
562.0,140.0,100.0,170.0,270.0,5,06/01/11 00:00:00,Espresso,Caffe Mocha,Regular
589.0,70.0,60.0,90.0,150.0,5,11/01/11 00:00:00,Espresso,Caffe Mocha,Regular
549.0,90.0,80.0,140.0,220.0,6,02/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
593.0,60.0,70.0,110.0,180.0,6,05/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
641.0,50.0,60.0,90.0,150.0,6,06/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
668.0,50.0,60.0,90.0,150.0,6,07/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
656.0,60.0,60.0,110.0,170.0,6,09/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
650.0,130.0,100.0,160.0,260.0,6,10/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
659.0,100.0,90.0,150.0,240.0,6,11/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
559.0,80.0,70.0,130.0,200.0,6,04/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
668.0,50.0,60.0,90.0,150.0,6,07/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
1091.0,100.0,130.0,150.0,280.0,8,04/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
1304.0,80.0,120.0,130.0,250.0,8,07/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
1292.0,80.0,120.0,130.0,250.0,8,08/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
1319.0,80.0,140.0,140.0,280.0,8,12/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
1280.0,90.0,130.0,140.0,270.0,8,09/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
503.0,30.0,30.0,60.0,90.0,9,10/01/10 00:00:00,Herbal Tea,Lemon,Decaf
509.0,10.0,40.0,70.0,110.0,9,11/01/10 00:00:00,Herbal Tea,Lemon,Decaf
421.0,20.0,40.0,70.0,110.0,9,03/01/11 00:00:00,Herbal Tea,Lemon,Decaf
496.0,10.0,30.0,60.0,90.0,9,06/01/11 00:00:00,Herbal Tea,Lemon,Decaf
517.0,0.0,30.0,50.0,80.0,9,07/01/11 00:00:00,Herbal Tea,Lemon,Decaf
329.0,40.0,50.0,70.0,120.0,10,02/01/10 00:00:00,Herbal Tea,Mint,Decaf
415.0,30.0,30.0,60.0,90.0,10,08/01/10 00:00:00,Herbal Tea,Mint,Decaf
424.0,30.0,50.0,60.0,110.0,10,12/01/10 00:00:00,Herbal Tea,Mint,Decaf
415.0,30.0,30.0,60.0,90.0,10,08/01/11 00:00:00,Herbal Tea,Mint,Decaf
337.0,20.0,40.0,60.0,100.0,11,04/01/10 00:00:00,Tea,Darjeeling,Regular
404.0,30.0,30.0,50.0,80.0,11,10/01/10 00:00:00,Tea,Darjeeling,Regular
422.0,10.0,30.0,50.0,80.0,11,12/01/10 00:00:00,Tea,Darjeeling,Regular
422.0,10.0,30.0,50.0,80.0,11,12/01/11 00:00:00,Tea,Darjeeling,Regular
965.0,40.0,50.0,70.0,120.0,12,01/01/10 00:00:00,Tea,Earl Grey,Regular
952.0,30.0,50.0,60.0,110.0,12,03/01/10 00:00:00,Tea,Earl Grey,Regular
992.0,30.0,40.0,60.0,100.0,12,05/01/10 00:00:00,Tea,Earl Grey,Regular
1037.0,40.0,30.0,50.0,80.0,12,10/01/10 00:00:00,Tea,Earl Grey,Regular
1054.0,20.0,40.0,50.0,90.0,12,12/01/10 00:00:00,Tea,Earl Grey,Regular
965.0,40.0,50.0,70.0,120.0,12,04/01/11 00:00:00,Tea,Earl Grey,Regular
992.0,30.0,40.0,60.0,100.0,12,05/01/11 00:00:00,Tea,Earl Grey,Regular
653.0,90.0,80.0,130.0,210.0,2,04/01/10 00:00:00,Coffee,Columbian,Regular
822.0,120.0,100.0,170.0,270.0,2,07/01/11 00:00:00,Coffee,Columbian,Regular
490.0,70.0,80.0,110.0,190.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
541.0,40.0,80.0,130.0,210.0,5,02/01/10 00:00:00,Espresso,Caffe Mocha,Regular
716.0,30.0,100.0,140.0,240.0,5,12/01/10 00:00:00,Espresso,Caffe Mocha,Regular
716.0,30.0,100.0,140.0,240.0,5,12/01/11 00:00:00,Espresso,Caffe Mocha,Regular
432.0,60.0,70.0,100.0,170.0,6,01/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
605.0,30.0,30.0,50.0,80.0,8,04/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
313.0,20.0,40.0,50.0,90.0,9,04/01/10 00:00:00,Herbal Tea,Lemon,Decaf
338.0,30.0,40.0,60.0,100.0,9,05/01/10 00:00:00,Herbal Tea,Lemon,Decaf
397.0,30.0,40.0,60.0,100.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf
391.0,20.0,50.0,60.0,110.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf
391.0,20.0,50.0,60.0,110.0,9,09/01/11 00:00:00,Herbal Tea,Lemon,Decaf
403.0,20.0,40.0,60.0,100.0,9,12/01/11 00:00:00,Herbal Tea,Lemon,Decaf
1046.0,40.0,60.0,70.0,130.0,10,06/01/10 00:00:00,Herbal Tea,Mint,Decaf
1073.0,70.0,70.0,100.0,170.0,10,08/01/10 00:00:00,Herbal Tea,Mint,Decaf
1055.0,40.0,40.0,50.0,90.0,10,10/01/10 00:00:00,Herbal Tea,Mint,Decaf
1148.0,140.0,170.0,230.0,400.0,2,09/01/10 00:00:00,Coffee,Columbian,Regular
608.0,100.0,100.0,140.0,240.0,3,01/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
611.0,130.0,130.0,180.0,310.0,3,04/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
817.0,170.0,160.0,230.0,390.0,3,08/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
1310.0,260.0,270.0,370.0,640.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular
1316.0,280.0,290.0,400.0,690.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular
1686.0,280.0,290.0,400.0,690.0,5,09/01/11 00:00:00,Espresso,Caffe Mocha,Regular
1715.0,210.0,300.0,310.0,610.0,6,06/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
959.0,130.0,110.0,170.0,280.0,8,12/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
947.0,140.0,100.0,160.0,260.0,10,06/01/10 00:00:00,Herbal Tea,Mint,Decaf
994.0,140.0,110.0,170.0,280.0,10,08/01/10 00:00:00,Herbal Tea,Mint,Decaf
799.0,100.0,80.0,120.0,200.0,10,03/01/11 00:00:00,Herbal Tea,Mint,Decaf
449.0,80.0,60.0,100.0,160.0,11,02/01/10 00:00:00,Tea,Darjeeling,Regular
601.0,50.0,40.0,70.0,110.0,11,12/01/10 00:00:00,Tea,Darjeeling,Regular
460.0,80.0,60.0,110.0,170.0,11,04/01/11 00:00:00,Tea,Darjeeling,Regular
641.0,30.0,40.0,70.0,110.0,12,06/01/11 00:00:00,Tea,Earl Grey,Regular
659.0,50.0,60.0,90.0,150.0,12,11/01/11 00:00:00,Tea,Earl Grey,Regular
862.0,-120.0,180.0,-40.0,140.0,3,01/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
593.0,30.0,40.0,60.0,100.0,13,05/01/11 00:00:00,Tea,Green Tea,Regular
1433.0,220.0,250.0,330.0,580.0,6,05/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
965.0,160.0,170.0,220.0,390.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf
554.0,40.0,40.0,60.0,100.0,10,08/01/10 00:00:00,Herbal Tea,Mint,Decaf
574.0,60.0,70.0,90.0,160.0,10,06/01/11 00:00:00,Herbal Tea,Mint,Decaf
821.0,100.0,60.0,110.0,170.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular
928.0,100.0,80.0,120.0,200.0,11,09/01/10 00:00:00,Tea,Darjeeling,Regular
928.0,100.0,80.0,120.0,200.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular
598.0,90.0,60.0,100.0,160.0,12,08/01/10 00:00:00,Tea,Earl Grey,Regular
1417.0,150.0,220.0,230.0,450.0,4,03/01/11 00:00:00,Espresso,Caffe Latte,Regular
1775.0,160.0,230.0,240.0,470.0,4,09/01/11 00:00:00,Espresso,Caffe Latte,Regular
844.0,140.0,150.0,220.0,370.0,2,02/01/10 00:00:00,Coffee,Columbian,Regular
1190.0,230.0,250.0,340.0,590.0,2,07/01/10 00:00:00,Coffee,Columbian,Regular
844.0,140.0,150.0,220.0,370.0,2,02/01/11 00:00:00,Coffee,Columbian,Regular
1095.0,190.0,210.0,290.0,500.0,2,06/01/11 00:00:00,Coffee,Columbian,Regular
1191.0,190.0,220.0,300.0,520.0,2,12/01/11 00:00:00,Coffee,Columbian,Regular
611.0,130.0,130.0,180.0,310.0,3,04/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
830.0,130.0,120.0,180.0,300.0,3,12/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
1260.0,260.0,280.0,380.0,660.0,5,03/01/10 00:00:00,Espresso,Caffe Mocha,Regular
